name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
Pop Brixton,49 Brixton Station Road,,,Lambeth,https://www.popbrixton.org/about/,10090199715,E09000022,Brixton Windrush,E05014098,51.46294178,-0.110752289,531337.5768999998,175466.49670000002,298
Meanwhile Space,Granby Space,114-118 Lower Marsh,,Lambeth,https://www.granbyspace.co.uk,100023225341,E09000022,Waterloo & South Bank,E05014118,51.50044832,-0.111554352,531174.3125,179635.8217999991,298
Meanwhile Space,Lj Space,Styles Gardens,Loughborough Road,Lambeth,https://www.meanwhilespace.com/single-post/2017/10/31/LJ-Works,100023572524,E09000022,Herne Hill & Loughborough Junction,E05014104,51.46574849,-0.101382012,531980.3684999999,175795.43999999948,298
Old Paradise Yard,20 Carlisle Lane,,,Lambeth,eatworkart.com,200000457272,E09000022,Waterloo & South Bank,E05014118,51.49797542,-0.114928597,530947.2101999996,179354.79759999923,298
FriendsWorkshop,Park Mews,Croxted Rd,Norwood,Lambeth,http://www.friendsworkshops.org/,10090196587 ,E09000022,West Dulwich,E05014119,51.449595,-0.1003849,532096.2119000005,174000.97609999962,298
Clockwork Studios,38 Southwell Road,,,Lambeth,http://www.clockworkstudios.co.uk/,10093379709,E09000022,Herne Hill & Loughborough Junction,E05014104,51.46662,-0.09846,532180.8097999999,175897.6194000002,298
Make Space Studios,Newnham Terrace,,,Lambeth,http://www.makespacestudios.com,10001114119,E09000022,Waterloo & South Bank,E05014118,51.498633,-0.11328718,531059.2523999996,179430.85590000078,298
Vox Studios,1-45 Durham St,London,,Lambeth,https://www.workspace.co.uk/workspaces/vox-studios,100023674592,E09000022,Oval,E05014108,51.485981,-0.11838976,530741.2659999998,178014.82650000043,298
198 Contemporary Arts and Learning,198 Railton Road,Brixton,,Lambeth,https://www.198.org.uk/,200000477701 ,E09000022,Herne Hill & Loughborough Junction,E05014104,51.453995,-0.10388696,531840.2143999999,174483.9472000003,298
Fabric Floor,"Level 8, 3Space International House",Canterbury Crescent,,Lambeth,https://assemblestudio.co.uk/workspace/fabric-floor,100023387080,E09000022,Brixton Windrush,E05014098,51.46398,-0.11304678,531175.2213000003,175577.8359999992,298
Durham Street (Bow Arts),47-49 Durham Street ,,,Lambeth,https://bowarts.org/studios/durham-street-studios-vauxhall,100023230048,E09000022,Oval,E05014108,51.485046,-0.11837066,530745.2642000001,177910.88759999909,298
Bread and Roses,68 Clapham Manor St,,,Lambeth,https://www.breadandrosestheatre.co.uk,100021824058,E09000022,Clapham Town,E05014102,51.46586805,-0.136540351,529538.0115999999,175746.00249999948,298
Lost Theatre,208 Wandsworth Road,,,Lambeth,http://www.losttheatre.co.uk,10023851231,E09000022,Stockwell West & Larkhall,E05014111,51.47552393,-0.131821282,529838.4115000004,176828.10339999944,298
White Bear Theatre,138 Kennington Park Road,,,Lambeth,http://www.whitebearkennington.co.uk,100021856679,E09000022,Kennington,E05014105,51.48690516,-0.108099695,531453.0126999998,178136.00320000015,298
Waterloo East Theatre,19 Brad Street,,,Lambeth,http://www.waterlooeast.co.uk,10000445872,E09000022,Waterloo & South Bank,E05014118,51.50406716,-0.110011288,531271.0118000004,180041.00290000066,298
The Vaults,7AD Leake St,,,Lambeth,https://www.thevaults.london,10091121720,E09000022,Waterloo & South Bank,E05014118,51.50197488,-0.115285479,530910.9822000004,179798.90240000002,298
Electric Brixton,Town Hall Parade,,,Lambeth,http://electricbrixton.uk.com,200000455751,E09000022,Brixton Acre Lane,E05014095,51.46019347,-0.116833605,530923.0115999999,175150.00200000033,298
Landor Theatre,70 Landor Pub,,,Lambeth,http://www.thelandorpub.com,100021861916,E09000022,Clapham East,E05014100,51.46566493,-0.126053013,530267.0108000003,175742.00210000016,298
The Young Vic,66 The Cut,,,Lambeth,https://www.youngvic.org,100023226258,E09000022,Waterloo & South Bank,E05014118,51.50327691,-0.107291849,531462.0115999999,179958.00320000015,298
Rambert,99 Upper Ground,,,Lambeth,http://www.rambert.org.uk,100023226975,E09000022,Waterloo & South Bank,E05014118,51.50617404,-0.113523269,531021.2418999998,180269.00210000016,298
Omnibus Arts Centre,1 Northside Clapham Common,,,Lambeth,http://omnibus-clapham.org,100023362765,E09000022,Clapham Town,E05014102,51.46375804,-0.142413708,529136.0115,175501.00229999982,298
Flow Dance London,1-3 Brixton Rd.,Kennington Business Park,Canterbury Court U,Lambeth,https://flowdance-london.co.uk,10090196810,E09000022,Myatt's Fields,E05014107,51.4804897,-0.109546045,531371.0113000004,177420.0019000005,298
Southbank Centre,Belvedere Road,London,,Lambeth,https://www.southbankcentre.co.uk/,10090198178,E09000022,Waterloo & South Bank,E05014118,51.505864,-0.11618744,530837.2472999999,180229.7639000006,298
Alford House,Aveline Street,Kennington,,Lambeth,http://www.alfordhouse.org.uk/site/room-hire.php,100023230353,E09000022,Vauxhall,E05014117,51.48799223,-0.114176555,531028.0126999998,178246.00269999914,298
Brixton Community Base,32 Talma Road,,,Lambeth,http://www.brixtoncommunitybase.org,100021898740,E09000022,Brixton Windrush,E05014098,51.45865602,-0.110707061,531353.0118000004,174990.0025999993,298
Evelyn Grace Academy,255 Shakespeare Road,,,Lambeth,http://evelyngraceacademy.org/ega-dance-studio,10023851851,E09000022,Brixton Windrush,E05014098,51.46083334,-0.10353452,531845.0119000003,175245.0019000005,298
Love Dance Centre,8 Clapham Park Rd,,,Lambeth,,100021891189,E09000022,Clapham East,E05014100,51.46105474,-0.136966609,529522.0115,175210.0019000005,298
The Shala,Third Floor,"537, Norwood Road",West Norwood,Lambeth,http://www.theshalalondon.com,100023674227,E09000022,West Dulwich,E05014119,51.43454753,-0.102997455,531958.0118000004,172323.0014999993,298
Studio B,130 Brixton Hill,,,Lambeth,http://studioblondon.com,100023350695,E09000022,Brixton Acre Lane,E05014095,51.4528921,-0.121365609,530629.0113000004,174330.00229999982,298
Streatham Youth and Community Trust,Wellfield Centre,16 Wellfield Road,London,Lambeth,http://www.syct.org.uk,200000486426,E09000022,Streatham Wells,E05014116,51.42965878,-0.127238497,530287.0104,171735.99719999917,298
West Dulwich Health and Wellbeing Centre,1 Park Hall Road,,,Lambeth,https://aspirewellbeing.org,100023252867,E09000022,West Dulwich,E05014119,51.4351669,-0.095720482,532462.0116999997,172405.00170000084,298
South London Dance Studios,130 Herne Hil,,,Lambeth,http://southlondondancestudios.co.uk,100023258077,E09000022,Herne Hill & Loughborough Junction,E05014104,51.45353404,-0.101490894,532008.0120000001,174437.00229999982,298
Ovalhouse,52-54 Kennington Oval,,,Lambeth,http://www.ovalhouse.com,200000468066,E09000022,Oval,E05014108,51.48244459,-0.113670827,531079.0114000002,177630.00249999948,298
Vinters Studios,1b Sunnyhill Road,,,Lambeth,http://www.vintersstudios.co.uk,100023318812,E09000022,Streatham Wells,E05014116,51.43094452,-0.128912273,530167.0102000004,171875.99789999984,298
Creation Box,Newnham Terrace,,,Lambeth,https://www.creationboxlondon.com,10008788597,E09000022,Waterloo & South Bank,E05014118,51.49890212,-0.113164254,531067.0125000002,179461.00210000016,298
Arch 468 ,209a Coldharbour Lane ,,,Lambeth,https://www.arch468.com/rehearsalspacehire,200001000000,E09000022,Herne Hill & Loughborough Junction,E05014104,51.46580262,-0.102191142,531924.0119000003,175800.00200000033,298
Electric Brixton,Town Hall Parade,,,Lambeth,http://electricbrixton.uk.com,200000455751,E09000022,Brixton Acre Lane,E05014095,51.46019347,-0.116833605,530923.0115999999,175150.00200000033,298
Landor Theatre,70 Landor Pub,,,Lambeth,http://www.thelandorpub.com,100021861916,E09000022,Clapham East,E05014100,51.46566493,-0.126053013,530267.0108000003,175742.00210000016,298
The Young Vic,66 The Cut,,,Lambeth,https://www.youngvic.org,100023226258,E09000022,Waterloo & South Bank,E05014118,51.50327691,-0.107291849,531462.0115999999,179958.00320000015,298
Rambert,99 Upper Ground,,,Lambeth,http://www.rambert.org.uk,100023226975,E09000022,Waterloo & South Bank,E05014118,51.50617404,-0.113523269,531021.2418999998,180269.00210000016,298
Omnibus Arts Centre,1 Northside Clapham Common,,,Lambeth,http://omnibus-clapham.org,100023362765,E09000022,Clapham Town,E05014102,51.46375804,-0.142413708,529136.0115,175501.00229999982,298
Flow Dance London,1-3 Brixton Rd,Unit 3,,Lambeth,https://flowdance-london.co.uk,10090196810,E09000022,Myatt's Fields,E05014107,51.4804897,-0.109546045,531371.0113000004,177420.0019000005,298
Brixton House,385 Coldharbour Lane,Brixton,,Lambeth,https://brixtonhouse.co.uk/,10094957510,E09000022,Brixton Windrush,E05014098,51.461917,-0.11110208,531316.2185000004,175351.91449999996,298
Sunshine International Arts,209A Coldharbour Ln,,,Lambeth,https://www.sunshineiarts.co.uk/,No UPRN,E09000022,Herne Hill & Loughborough Junction,E05014104,51.46619534,-0.10204378,531933.1156000001,175843.93769999966,298
Guava London Ltd,Unit 58 Eurolink Business Centre,49 Effra Road,,Lambeth,http://www.guavalondon.com/,100023571674,E09000022,Brixton Rush Common,E05014097,51.45844156,-0.114141888,531115.0116999997,174960.00290000066,298
Clockwork Studios,38 Southwell Road,,,Lambeth,http://www.clockworkstudios.co.uk/,10093379709,E09000022,Herne Hill & Loughborough Junction,E05014104,51.46662,-0.09846,532180.8097999999,175897.6194000002,298
Vox Studios,"1-45 Durham St, London SE11 5JH",,,Lambeth,https://www.workspace.co.uk/workspaces/vox-studios,100023674592,E09000022,Oval,E05014108,51.485981,-0.11838976,530741.2659999998,178014.82650000043,298
Above the Stag Theatre,72 Albert Embankment,Miles Street,SE1 7TP,Lambeth,,,E09000022,Vauxhall,E05014117,51.48751,-0.12277,530432.8014000002,178177.04700000025,298
Eagle London,349 Kennington Lane,,SE11 5QY,Lambeth,,,E09000022,Vauxhall,E05014117,51.48620351,-0.119345654,530674.2660999997,178037.86480000056,298
Royal Vauxhall Tavern,372 Kennington Lane,Lambeth,SE11 5HY,Lambeth,,,E09000022,Vauxhall,E05014117,51.48652405,-0.11970696,530648.2664999999,178072.8649000004,298
The Cock Tavern ,340 Kennington Road,,SE11 4LD,Lambeth,,,E09000022,Kennington,E05014105,51.48640229,-0.11163793,531208.8130999999,178073.74230000004,298
Arch Clapham,"Arch 642, Voltaire Rd, London ",,SW4 6DH,Lambeth,,,E09000022,Clapham Town,E05014102,51.46499,-0.13086,529935.0433,175658.41630000062,298
The Bridge Bar,8 Voltaire Road,Clapham,SW4 6DH,Lambeth,http://www.bridgewinebar.com/#menu,,E09000022,Clapham Town,E05014102,51.46579362,-0.13361743,529741.2403999995,175742.89550000057,298
Fire (including Lightbox and Protocol),39 (34-41) Parry Street; South Lambeth Road,Vauxhall; Vauxhall,SW8 1RT,Lambeth,http://firelondon.seetickets.com/promoter/circuit-clubbing/12825,,E09000022,Vauxhall,E05014117,51.48471939,-0.123814056,530368.2704999996,177864.86999999918,298
The Two Brewers,114 Clapam High Street,,SW4 7UJ,Lambeth,www.the2brewers.com    http://london.gaycities.com/bars/2019-the-two-brewers,,E09000022,Clapham Town,E05014102,51.46317837,-0.134847041,529663.2363999998,175449.90000000037,298
Union,66 Albert Embankment,,SE1 7TW,Lambeth,http://www.clubunion.co.uk,,E09000022,Vauxhall,E05014117,51.48795551,-0.123738831,530364.2713000001,178224.8640999999,298
Streatham,,,,Lambeth,,100023315960,E09000022,Streatham Wells,E05014116,51.43105845,-0.127568076,530260.1238000002,171891.0558000002,298
Carnegie library (Herne Hill),,,,Lambeth,,10091838239,E09000022,Herne Hill & Loughborough Junction,E05014104,51.46026675,-0.09500123,532439.4206999997,175197.3872999996,298
Brixton,,,,Lambeth,,200000455963,E09000022,Brixton Windrush,E05014098,51.46058716,-0.113142886,531178.2653999999,175200.38099999912,298
Clapham,,,,Lambeth,,10090197569,E09000022,Clapham East,E05014100,51.46259073,-0.132070789,529857.7441999996,175389.46839999966,298
Minet,,,,Lambeth,,100021859495,E09000022,Myatt's Fields,E05014107,51.47077924,-0.103808424,531797.3517000005,176350.4918000009,298
Tate South Lambeth,,,,Lambeth,,100023383422,E09000022,Oval,E05014108,51.47868673,-0.122377153,530485.2231000001,177196.58530000038,298
Durning,,,,Lambeth,,100023229223,E09000022,Kennington,E05014105,51.48827569,-0.108499154,531421.3426999999,178287.69099999964,298
Waterloo,,,,Lambeth,,100023225318,E09000022,Waterloo & South Bank,E05014118,51.49766755,-0.110329276,531267.3254000004,179328.79279999994,298
West Norwood Library and Picturehouse,,,,Lambeth,,10000446790,E09000022,Knight's Hill,E05014106,51.43228329,-0.102510989,531998.3444999997,172072.09569999948,298
Artichoke,Artichoke Print Workshop,Unit S1,245a Coldharbour L,Lambeth,www.facebook.com/artichokeprintmaking/,200000459927,E09000022,Herne Hill & Loughborough Junction,E05014104,51.46471787,-0.102955985,531874.0118000004,175678.00129999965,298
