name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
Foss Fine Art,113b Northcote Road,,,Wandsworth,http://fossfineart.com/#,100023304718,E09000032,Northcote,E05014016,51.45655973,-0.163651714,527680.8650000002,174663.33929999918,114
Northcote Gallery Battersea,110 Northcote Road,,,Wandsworth,http://www.northcotegallery.com/#,100023304739,E09000032,Northcote,E05014016,51.45636157,-0.164206711,527642.8607999999,174640.33750000037,114
Kristin Hjellegjerde,533 Old York Road,,,Wandsworth,http://kristinhjellegjerde.com/#,100023326939,E09000032,Wandsworth Town,E05014028,51.45930095,-0.187224359,526035.7043000003,174927.38869999908,114
La Galleria,298 Garratt Lane,Earlsfield,,Wandsworth,http://www.lagalleria.org/#,121045946,E09000032,Wandle,E05014026,51.444332,-0.19064344,525839.3022999996,173256.96880000085,114
Knight Webb Gallery,58 Battersea Bridge Rd,,,Wandsworth,https://www.knightwebbgallery.com/,100023300510,E09000032,St Mary's,E05014018,51.478596,-0.17049448,527144.3125,177101.92090000026,114
JGM Gallery,24 Howie St,,,Wandsworth,https://www.jgmgallery.com/,10094189970,E09000032,Battersea Park,E05014010,51.479244,-0.16938845,527219.3130000001,177175.89939999953,114
Quantum Contemporary Art,The Imperial Laundry,87 Warriner Gardens,,Wandsworth,https://www.quantumart.co.uk/,See notes,E09000032,Battersea Park,E05014010,51.47422,-0.15817,528012.3322999999,176636.75310000032,114
Cooke Latham,41 Parkgate Road,London,,Wandsworth,https://www.cookelathamgallery.com/,10090501557,E09000032,Battersea Park,E05014010,51.479149,-0.16736167,527360.3109999998,177168.85539999977,114
Grove Collective,9b Battersea Square,London,,Wandsworth,https://grovecollective.co/,See notes,E09000032,St Mary's,E05014018,51.47539,-0.17529,526820.1979,176737.09750000015,114
Scratch Hub,Battersea Arts Centre,Lavender Hill,,Wandsworth,https://bac.org.uk/scratch-hub/,121015942 ,E09000032,Shaftesbury & Queenstown,E05014019,51.465162,-0.16083884,527852.2737999996,175624.82740000077,114
Testbed 1,33 Parkgate Road,,,Wandsworth,http://testbed1.com,100023587064,E09000032,Battersea Park,E05014010,51.47883271,-0.168329134,527294.0121999998,177132.00229999982,114
Putney Arts Theatre,Ravenna Rd,,,Wandsworth,http://www.putneyartstheatre.org.uk,100023314898,E09000032,West Putney,E05014030,51.46128657,-0.220223039,523738.0122999996,175092.00290000066,114
"The Michaelis Building, Froebel College, University o",Froebel College,University of Roehampton,Froebel Lane,Wandsworth,,10033238647,E09000032,Roehampton,E05014017,51.45610039,-0.247269507,521873.01209999993,174470.00269999914,114
Newlands Community Hall,226 Stroud Crescent,,,Wandsworth,http://www.wandsworth.gov.uk/directory_record/148179/newlands_hall_putney_vale_clubroom/category/1125/cl,100023313548,E09000032,Roehampton,E05014017,51.43808068,-0.244376348,522122.0120000001,172471.00269999914,114
Tara Theatre,356 Garratt Lane,,,Wandsworth,https://www.tara-arts.com,121011012,E09000032,Wandle,E05014026,51.44217585,-0.188430425,525999.0120000001,173021.0030000005,114
bbo Dance,Juniper Drive,Battersea Reach,,Wandsworth,https://bbo.dance/about-us/facilities/espinosa-studio,10070242030,E09000032,St Mary's,E05014018,51.46505672,-0.183407032,526285.0120000001,175574.00269999914,114
Off The Rails,"Unit 8, Arches 14-16",8 Grant Road,Clapham Junction,Wandsworth,https://www.offtherails.studio,10091499620,E09000032,Falconbrook,E05014012,51.46522837,-0.170730754,527165.0119000003,175615.00139999948,114
Price Studios,110 York Rd,,,Wandsworth,http://www.pricestudios.co.uk,10090497335,E09000032,St Mary's,E05014018,51.46740759,-0.178432859,526624.0120999999,175844.00239999965,114
Royal Academy of Dance,36 Battersea Square,,,Wandsworth,http://www.rad.org.uk,100023300146,E09000032,St Mary's,E05014018,51.47430671,-0.17507667,526838.0121999998,176617.00229999982,114
