name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
The O2 Arena,Peninsula Square,,,Greenwich,https://www.theo2.co.uk,10010228254,E09000011,Greenwich Peninsula,E05014082,51.50292054,0.003185639,539130.2214000002,180122.50310000032,128
The Tramshed,51-53 Woolwich New Road,,,Greenwich,http://www.glypt.co.uk/tramshed/tramshedhistory/,100023246054,E09000011,Woolwich Arsenal,E05014092,51.48949713,0.068021085,543672.0131000001,178755.00239999965,128
Greenwich Dance,33-35 Royal Hill,,,Greenwich,www.greenwichdance.org.uk,100023227774,E09000011,Greenwich Park,E05014081,51.47806302,-0.0107391,538239.0077999998,177332.0075000003,128
"King Charles Court, Old Royal Naval College (Trinity ",King William Walk,,,Greenwich,https://www.trinitylaban.ac.uk/whats-on/our-venues/king-charles-court,10010216996,E09000011,Greenwich Park,E05014081,51.48358702,-0.007171472,538470.0087000001,177953.00620000064,128
Blackheath Halls,23 Lee Road,,,Greenwich,http://www.blackheathhalls.com,100023269695,E09000011,Blackheath Westcombe,E05014073,51.46437941,0.009627334,539695.0136000002,175849.00210000016,128
The Tramshed,41 Woolwich New Road,,,Greenwich,https://www.tramshed.org/,100023245449,E09000011,Woolwich Arsenal,E05014092,51.489729,0.068609625,543712.1404999997,178781.94079999998,128
Greenwich Dance,The Nest,Cygnet Square,Thamesmead,Greenwich,https://greenwichdance.org.uk/,10010224639,E09000011,Charlton Village & Riverside,E05014075,51.480557,0.037748523,541598.2072999999,177701.90630000085,128
Academy Performing Arts,"Building 40, Artillery Square",Royal Arsenal,Woolwich,Greenwich,http://www.better.org.uk/leisure-centre/london/greenwich/academy-performing-arts,10010214484,E09000011,Woolwich Arsenal,E05014092,51.49409739,0.068762397,543709.0137999998,179268.00239999965,128
Millenium Performing Arts,29 Thomas Street,,,Greenwich,http://www.mpacollege.co.uk,10010230583,E09000011,Woolwich Arsenal,E05014092,51.49073887,0.065694614,543506.6131999996,178888.52309999987,128
OMJ24 CREATIVE SPACE,71-73 Nathan Way,Room E,,Greenwich,,100023647167,E09000011,West Thamesmead,E05014091,51.49261665,0.092912164,545390.0113000004,179151.00320000015,128
Hangar Art Trust,4 Harrington Way,"Unit 7a, Mellish Industrial Estate",,Greenwich,http://hangarartstrust.org/space-hire/,10010240206,E09000011,Charlton Village & Riverside,E05014075,51.4943765,0.043965071,541986.9029999999,179250.6729000006,128
The Tramshed,51-53 Woolwich New Road,,,Greenwich,http://www.glypt.co.uk/tramshed/tramshedhistory/,100023246054,E09000011,Woolwich Arsenal,E05014092,51.48949713,0.068021085,543672.0131000001,178755.00239999965,128
Trinity Laban / Laban Theatre,Laban Building,30 Creekside,,Greenwich,https://www.trinitylaban.ac.uk/whats-on/dance-events,100023569221,E09000011,Greenwich Creekside,E05014080,51.48005383,-0.020503156,537555.0111999996,177535.0022,128
Greenwich Dance,33-35 Royal Hill,,,Greenwich,www.greenwichdance.org.uk,100023227774,E09000011,Greenwich Park,E05014081,51.47806302,-0.0107391,538239.0077999998,177332.0075000003,128
"King Charles Court, Old Royal Naval College (Trinity ",King William Walk,,,Greenwich,https://www.trinitylaban.ac.uk/whats-on/our-venues/king-charles-court,10010216996,E09000011,Greenwich Park,E05014081,51.48358702,-0.007171472,538470.0087000001,177953.00620000064,128
Blackheath Halls,23 Lee Road,,,Greenwich,http://www.blackheathhalls.com,100023269695,E09000011,Blackheath Westcombe,E05014073,51.46437941,0.009627334,539695.0136000002,175849.00210000016,128
The Tramshed,41 Woolwich New Road,,,Greenwich,https://www.tramshed.org/,100023245449,E09000011,Woolwich Arsenal,E05014092,51.489729,0.068609625,543712.1404999997,178781.94079999998,128
Greenwich Dance,Charlton House,Charlton Road,,Greenwich,https://greenwichdance.org.uk/,10010224639,E09000011,Charlton Village & Riverside,E05014075,51.480557,0.037748523,541598.2072999999,177701.90630000085,128
Shrewsbury House,Shrewsbury House Community Centre,", Bushmoor Crescent",Shooters Hill ,Greenwich,https://shrewsburyhouse.org/index.php,100023243765,E09000011,Shooters Hill,E05014089,51.473519,0.072959352,544065.1508999998,176987.94349999912,128
Woolwich Works ,The Fireworks Factory,11 No. 1 Street,Royal Arsenal,Greenwich,https://www.woolwich.works/venue-hire,10010229615,E09000011,Woolwich Arsenal,E05014092,51.494442,0.069067917,543729.1372999996,179306.9221999999,128
Angelina Studio Ltd,25-27  Passey Place,,,Greenwich,http://www.angelinastudio.co.uk/,10010244019,E09000011,Eltham Town & Avery Hill,E05014079,51.45012476,0.054365767,542846.9208000004,174350.11209999956,128
Thames-Side Studios,"Thames-Side Studios, TW-127, Harrington Way, Warsp",,,Greenwich,https://www.thames-sidestudios.co.uk/,No UPRN,E09000011,Woolwich Dockyard,E05014094,51.49451,0.04495,542054.8539000005,179267.42840000056,128
Rose and Crown ,1 Crooms Hill,Greenwich,SE10 8ER,Greenwich,,10010200404,E09000011,Greenwich Park,E05014081,51.47871233,-0.007712625,538447.2001,177409.92200000025,128
The George & Dragon,2 Blackheath Hill,,SE10 8DE,Greenwich,http://www.georgedragon.com/,10010199835,E09000011,Greenwich Park,E05014081,51.47284598,-0.014952004,537962.2081000004,176743.93740000017,128
Coldharbour Library,,,,Greenwich,,10010224659,E09000011,"Mottingham, Coldharbour & New Eltham",E05014086,51.42980097,0.058915383,543226.5736999996,172099.0195000004,128
Mottingham Library,,,,Greenwich,,100023283985,E09000011,"Mottingham, Coldharbour & New Eltham",E05014086,51.43693949,0.045208326,542251.5992999999,172866.10639999993,128
New Eltham Library,,,,Greenwich,,10010197970,E09000011,"Mottingham, Coldharbour & New Eltham",E05014086,51.43700853,0.072897864,544175.8233000003,172927.89550000057,128
Eltham Centre Library,,,,Greenwich,,100023282187,E09000011,Eltham Town & Avery Hill,E05014079,51.45051273,0.05950408,543202.7192000002,174403.28460000083,128
Blackheath Village community library service,,,,Greenwich,,100023268086,E09000011,Blackheath Westcombe,E05014073,51.46567918,0.011172244,539798.3536,175996.4802000001,128
Blackheath Library,,,,Greenwich,,100023268277,E09000011,Blackheath Westcombe,E05014073,51.47646341,0.02315429,540597.4633999998,177218.59410000034,128
West Greenwich Library,,,,Greenwich,,10010200468,E09000011,Greenwich Park,E05014081,51.47748419,-0.009682215,538314.1494000005,177269.63570000045,128
Charlton Library,,,,Greenwich,,100023280005,E09000011,Charlton Village & Riverside,E05014075,51.47996113,0.038778646,541671.5752999997,177637.63759999909,128
Greenwich Centre Library,,,,Greenwich,,10010254284,E09000011,East Greenwich,E05014076,51.48507784,0.009978276,539656.1873000003,178151.32330000028,128
Plumstead Library,,,,Greenwich,,100023243067,E09000011,Plumstead & Glyndon,E05014087,51.48585252,0.097888361,545756.9976000004,178408.72199999914,128
Woolwich Library,,,,Greenwich,,10010239328,E09000011,Woolwich Arsenal,E05014092,51.48875521,0.067021338,543604.9412000002,178670.54089999944,128
Abbey Wood Library,,,,Greenwich,,10010232562,E09000011,Abbey Wood,E05014072,51.49324188,0.111800593,546699.1317999996,179258.18569999933,128
Thamesmere Library,,,,Greenwich,,10010224992,E09000011,Thamesmead Moorings,E05014090,51.50721776,0.110795098,546584.5000999998,180810.28910000063,128
Slade Centre Library ,,,,Greenwich,,,E09000011,Plumstead Common,E05014088,51.4788,0.08513,544893.5957000004,177599.18329999968,128
Creative Nature,Creative Nature,Tw08 Thames-Side Studios,Harrington Way,Greenwich,https://www.creativenature.info/,10010245468,E09000011,Charlton Village & Riverside,E05014075,51.49485065,0.044292164,542008.1328999996,179304.03280000016,128
London Sculpture Workshop,London Sculpture Workshop,Unit Zero,Harrington Way,Greenwich,http://londonsculptureworkshop.org/,10010245033,E09000011,Charlton Village & Riverside,E05014075,51.49434564,0.042593181,541891.7729000002,179244.58210000023,128
Maze Hill Pottery,Maze Hill Pottery,The Old Ticket Office,Woodlands Park Roa,Greenwich,http://www.mazehillpottery.co.uk/,10010237788,E09000011,East Greenwich,E05014076,51.48289728,0.005857177,539376.7127999999,177901.0014999993,128
Thames Barrier Print Studio,Thames Barrier Print Studio,"Thames Barrier Print Studio, Second F",Unit 4 Harrington ,Greenwich,http://www.thamesbarrier-printstudio.co.uk/,10010229620,E09000011,Charlton Village & Riverside,E05014075,51.49493929,0.043457944,541949.9528999999,179312.2720999997,128
Dome View Yard,269 Tunnel Avenue ,,,Greenwich,https://assemblestudio.co.uk/workspace/sugarhouse-studios,10010266827 ,E09000011,Greenwich Peninsula,E05014082,51.49845,0.000308581,538944.1520999996,179619.92210000008,128
Paye Stonework and Restoration Ltd,Stationmasters House,Mottingham Station Approach ,,Greenwich,https://paye.net/portfolio/,10010196896,E09000011,"Mottingham, Coldharbour & New Eltham",E05014086,51.43933094,0.051949385,542712.6580999997,173145.1383999996,128
Framework Picture Framing LTD,5-9 Creekside,,,Greenwich,http://www.arthub.org.uk/framing/,10070773229,E09000011,Greenwich Park,E05014081,51.47627054,-0.020335233,537578.0553000001,177114.61999999918,128
Jamm Print and Production Ltd,Commonwealth Buildings,1a Woolwich Church Street,,Greenwich,https://www.jamm.co.uk/index.shtml,10010244186,E09000011,Woolwich Dockyard,E05014094,51.49247685,0.049290201,542362.4508999996,179049.7701999992,128
Nicholas Alexander Ltd,Dockyard Industrial Estate,Block 4 Woolwich Church St,,Greenwich,http://nicholasalexander.co.uk/about/,10010244339,E09000011,Woolwich Dockyard,E05014094,51.49234601,0.052923984,542615.0963000003,179042.29130000062,128
Bubble House Limited,Unit 62 Westminster Industrial Estate,37 Bowater Road,,Greenwich,http://www.bubblehouse.co.uk/,202140421,E09000011,Charlton Village & Riverside,E05014075,51.49347551,0.04189876,541846.2741,179146.47800000012,128
Helix 3D Ltd,The Old Turbine Factory,138-140  Nathan Way,,Greenwich,https://helix3d.co.uk/,100023267008,E09000011,Plumstead & Glyndon,E05014087,51.49446801,0.101439427,545976.0114000002,179373.8345999997,128
Project 2020,4 Creekside,,,Greenwich,http://www.project2020.co.uk,100023281226,E09000011,Greenwich Park,E05014081,51.47586052,-0.020021736,537601.0590000004,177069.61510000005,128
Framework Framing,"Art Hub Studios, First Floor",Building 28,Westminster Indust,Greenwich,http://www.frameworkframing.com/,100023244621,E09000011,Charlton Village & Riverside,E05014075,51.494566,0.039885959,541703.1745999996,179263.84390000068,128
Jan Hendzel Studio,"TB-01, Unit 8",Harrington Way,,Greenwich,https://www.janhendzel.com/,100023647333,E09000011,Charlton Village & Riverside,E05014075,51.494823,0.043254124,541936.1668999996,179298.94549999945,128
Lightlust Studio,Unit 16 Trinity Wharf Building,Harrington Way,,Greenwich,https://lightlust.co.uk/,No UPRN,E09000011,Charlton Village & Riverside,E05014075,51.49495,0.04418,542000.0384999998,179314.8629999999,128
Chop Chop Laser,Unit 9 Domeview Yard,269 Tunnel Avenue,,Greenwich,https://www.chopchoplaser.co.uk/,10010266827,E09000011,Greenwich Peninsula,E05014082,51.49845,0.000308581,538944.1520999996,179619.92210000008,128
