name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
Mentmore Studios,Mentmore Studios,11 Argall Avenue,,Waltham Forest,http://mentmorestudios.co.uk/made/,100022958049,E09000031,Lea Bridge,E05013895,51.57004176,-0.037651701,536095.8603999997,187509.6654000003,107
Switchboard Studios,153-157 Blackhorse Lane,,,Waltham Forest,https://www.meanwhilespace.com/contact,100023583740,E09000031,Higham Hill,E05013892,51.59273685,-0.038983835,535935.9342999998,190030.97880000062,107
Meanwhile Space,Central Parade,6-10 Central Parade,Hoe Street,Waltham Forest,https://www.centralparade.com/contact,200001421163,E09000031,Hoe Street,E05013893,51.58489599,-0.017666412,537436.0186000001,189198.84410000034,107
Made by Ore,City Studios Unit 2,30a Borwick Avenue,,Waltham Forest,https://www.madebyore.com,100023696300,E09000031,William Morris,E05013902,51.588603,-0.028547021,536671.1769000003,189590.70560000092,107
The Redundant Architects Recreation Association (R.A.,"Unit 2, Grosvenor Way",,,Waltham Forest,https://www.r-a-r-a.com/,100023007793,E09000031,Valley,E05013901,51.61686,-0.017962308,537319.1807000004,192752.8582000006,107
Stroud Green (Arbeit Studios),778-782 High Rd Leyton,London,,Waltham Forest,https://www.arbeit.org.uk/stroud-green-n4,100022957048,E09000031,Forest,E05013887,51.574137,-0.010022437,537998.0915000001,188016.78170000017,107
Higham Hill Hub,Higham Hill Park,Hecham Close,,Waltham Forest,http://highamhillhub.org.uk,10091185782,E09000031,Higham Hill,E05013892,51.59712882,-0.037580749,536020.0136000002,190522.00439999998,107
Expressive Arts Leyton,Leyton Sixth Form College,Essex Rd,,Waltham Forest,http://www.leyton.ac.uk,200001430246,E09000031,Forest,E05013887,51.57606761,-0.002867702,538488.0104,188245.00180000067,107
Gravity Circus Urban Venue,Unit B05 Cromwell Industrial Estate,Staffa Road,,Waltham Forest,https://www.tagvenue.com/rooms/london/5638/gravity-circus-urban-venue/unit-b05,10091184920,E09000031,Lea Bridge,E05013895,51.57096877,-0.042905956,535729.0115,187603.00170000084,107
Higham Hill Hub,Higham Hill Park,Hecham Close,,Waltham Forest,http://highamhillhub.org.uk,10091185782,E09000031,Higham Hill,E05013892,51.59712882,-0.037580749,536020.0136000002,190522.00439999998,107
Expressive Arts Leyton,Leyton Sixth Form College,Essex Rd,,Waltham Forest,http://www.leyton.ac.uk,200001430246,E09000031,Forest,E05013887,51.57606761,-0.002867702,538488.0104,188245.00180000067,107
Harmony Hall,10 TRURO ROAD,,,Waltham Forest,https://www.harmonyhall.org.uk/,10009143437,E09000031,High Street,E05013891,51.584048,-0.026088243,536855.1459999997,189088.75379999913,107
Cock and Bull Mensewar,6-10 Central Parade,137 Hoe Street,,Waltham Forest,https://www.cockandbullmenswear.co.uk,200001421163,E09000031,Hoe Street,E05013893,51.58540094,-0.019261345,537324.0096000005,189252.00170000084,107
Blackhorse Atelier,114b Blackhorse Lane,,,Waltham Forest,https://blackhorselane.com,10091183452,E09000031,Higham Hill,E05013892,51.5913952,-0.039401366,535911.0133999996,189881.0025999993,107
Dolana of London Ltd,Unit 3,17  Argall Avenue,,Waltham Forest,,1002442285,E09000031,Lea Bridge,E05013895,51.57062316,-0.04159311,535821.0114000002,187567.00269999914,107
Routine 2000 (Uk) Limited,Unit 2,Lockwood Way,,Waltham Forest,,100023584828,E09000031,Higham Hill,E05013892,51.59541687,-0.041682916,535741.0135000004,190324.00320000015,107
New Planet Fashions Ltd,Paradise Arches,278-281 Lansdowne Road,,Waltham Forest,http://www.newplanetfashions.com/,100023584705,E09000031,Cann Hall,E05013882,51.56099996,0.012154549,539575.0116999997,186598.0030000005,107
Tura London,"Unit C9, Leyton Industrial Village, Argall Avenue ",,,Waltham Forest,http://www.turalondon.com/,See notes,E09000031,Lea Bridge,E05013895,51.57054,-0.04372,535673.8778999997,187553.8136,107
The Apparel Company,"Unit 12, 8 Argall Avenue",,,Waltham Forest,http://www.theapparelcompany.co.uk,10024421337,E09000031,Lea Bridge,E05013895,51.56964,-0.04179,535810.2928999998,187457.30849999934,107
Made By Ore,"UNIT 2, CITY STUDIOS, 30A Borwick Ave, London E17 ",,,Waltham Forest,https://www.madebyore.com,100023696300,E09000031,William Morris,E05013902,51.588603,-0.028547021,536671.1769000003,189590.70560000092,107
Harrow Green Community Library,,,,Waltham Forest,,100022963778,E09000031,Cann Hall,E05013882,51.5576213,0.008070079,539302.2171,186214.5019000005,107
Leyton Library,,,,Waltham Forest,,10009148520,E09000031,Grove Green,E05013888,51.55822906,-0.005941923,538329.0767000001,186255.48809999973,107
Leytonstone Library,,,,Waltham Forest,,100023583898,E09000031,Leytonstone,E05013897,51.56766325,0.011976135,539542.2605999997,187338.63370000012,107
Lea Bridge Library,,,,Waltham Forest,,200001422209,E09000031,Lea Bridge,E05013895,51.57019993,-0.021899496,537186.9409999996,187556.63949999958,107
Walthamstow Library,,,,Waltham Forest,,100022983155,E09000031,High Street,E05013891,51.5839726,-0.019438984,537316.0010000002,189092.82760000043,107
Wood Street Library,,,,Waltham Forest,,200001418727,E09000031,Wood Street,E05013903,51.59105708,-0.002843915,538444.1695999997,189911.9583999999,107
