name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
Electro Props,13 Commercial Way,Park Royal,,Brent,http://electroprops.co.uk,202108295,E09000005,Stonebridge,E05013510,51.53324,-0.27169744,519973.3975999998,183007.81980000064,91
Abbey Fabrics,Prop House,Abbey Road,,Brent,www.abbeyfabrics.co.uk,202142808,E09000005,Stonebridge,E05013510,51.538631,-0.27632385,519638.39639999997,183599.7547999993,91
Theme Traders,Production Village,Turpins Yard,Oaklands Road,Brent,https://www.themetraders.com/,202036714,E09000005,Cricklewood & Mapesbury,E05013499,51.554625,-0.21771668,523659.2999,185475.66149999946,91
Exib,Unit 1,Fourth Way,,Brent,http://www.exib.co.uk,202096971,E09000005,Wembley Park,E05013516,51.55916233,-0.270459745,519991.06790000014,185892.51300000027,91
TAIT,"Unit 9, Falcon Park",Neasden Lane,,Brent,http://www.taittowers.com,202009207,E09000005,Dollis Hill,E05013500,51.55390806,-0.247288163,521611.2117999997,185346.41840000078,91
RDW Scenery ,Unit A Genesis Business Park,Rainsford Road,,Brent,https://www.scenery-construction.com/,202191752,E09000005,Stonebridge,E05013510,51.53317767,-0.276376544,519649.0360000003,182993.2368999999,91
Scenic Sets,Stadium Business Center ,Unit 45 North End Road,,Brent,http://www.scenicsets.com,202001588,E09000005,Wembley Park,E05013516,51.56019152,-0.270117696,520012.06850000005,186007.52569999918,91
Stockyard Backdrops,Unit A Genesis Business Park,Rainsford Road,,Brent,https://www.prophire-backdrophire.com,202191752,E09000005,Stonebridge,E05013510,51.53317767,-0.276376544,519649.0360000003,182993.2368999999,91
Fashion Formula,Drakeglen House,35-36 Disraeli Road,,Brent,http://www.fashion-formula.com/,202105732,E09000005,Stonebridge,E05013510,51.5341641,-0.261558546,520674.1487999996,183127.23509999923,91
Fashion Formula,"Unit 14, Sapcote Trading Estate, High Rd",,,Brent,http://www.fashion-formula.com,202040339,E09000005,Roundwood,E05013509,51.550533,-0.24269974,521938.3158,184978.7251999993,91
The Kiln Theatre,269 Kilburn High Road,,,Brent,www.tricycle.co.uk,202079064,E09000005,Kilburn,E05013503,51.54372535,-0.20039359,524890.0115,184293.00180000067,91
Troubadour Wembley Park Theatre,3 Fulton Rd,Wembley Park,,Brent,https://www.troubadourtheatres.com/wembley-park/hires,202228835,E09000005,Wembley Park,E05013516,51.561248,-0.28194652,519189.40490000043,186105.6841000002,91
Troubadour Wembley Park Theatre,3 Fulton Road,Wembley Park,Wembley,Brent,https://www.troubadourtheatres.com/wembley-park,202228835,E09000005,Wembley Park,E05013516,51.56085054,-0.281788454,519201.39969999995,186061.74090000056,91
The Kiln,269 Kilburn High Rd, Kilburn,,Brent,https://kilntheatre.com/,202124574,E09000005,Kilburn,E05013503,51.54423111,-0.201993562,524777.6868000003,184346.51579999924,91
