name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
Eastcote Library,,,,Hillingdon,,100023034643,E09000017,Eastcote,E05013567,51.57987055,-0.399015966,511029.53079999983,187992.54839999974,51
Northwood Hills Library,,,,Hillingdon,,100023037608,E09000017,Northwood Hills,E05013575,51.60229864,-0.406724744,510441.03949999996,190474.96729999967,51
Harefield Library,,,,Hillingdon,,100023564754,E09000017,Harefield Village,E05013568,51.60389981,-0.481377327,505267.4121000003,190543.0418999996,51
Northwood Library,,,,Hillingdon,,100023564110,E09000017,Northwood,E05013574,51.61183903,-0.423276417,509271.9024,191511.06770000048,51
Mistral Models,Long Lane Farm,Long Lane,,Hillingdon,http://mistralmodels.com,No UPRN,E09000017,Ickenham & South Harefield,E05013573,51.55559322,-0.4412505,508160.76570000034,185229.53700000048,51
James Mansfield Timber,Unit F Uxbridge Depot,Eskdale Road Ind. Estate,,Hillingdon,http://www.jamesmansfieldtimber.co.uk,No UPRN,E09000017,Uxbridge,E05013580,51.53785474,-0.492561154,504644.3214999996,183182.2940999996,51
"Hillingdon Local Studies, Archives and Museum",Central Library,14-16 High Street,Uxbridge,Hillingdon,https://www.hillingdon.gov.uk/history,100023421562,E09000017,Uxbridge,E05013580,51.54468289,-0.47672958,505726.45079999976,183964.38099999912,51
Rnr Studios,Chiltern Business Village Arundel Rd,Uxbridge,,Hillingdon,,100023660580,E09000017,Uxbridge,E05013580,51.53611119,-0.491248817,504739.3309000004,182990.27419999987,51
Mistral Models,Long Lane Farm,Long Lane,,Hillingdon,http://mistralmodels.com,100023414112,E09000017,Ickenham & South Harefield,E05013573,51.55559322,-0.4412505,508160.76570000034,185229.53700000048,51
Trinity HQ,"Unit A, Barton Buildings",Arundel Road,Uxbridge Industria,Hillingdon,https://trinityset.co.uk,10009948118,E09000017,Uxbridge,E05013580,51.53591265,-0.489979319,504827.8304000003,182970.01139999926,51
Metropolis Construction (/Flash Film Transport),Uxbridge Industrial Estate,54 Wallingford Road,Uxbridge,Hillingdon,https://www.flashfilmtransport.com/set-construction,No UPRN,E09000017,Uxbridge,E05013580,51.53591,-0.48859,504924.19070000015,182971.7061999999,51
Winston Churchill Theatre,Manor Farm,Pinn Way,,Hillingdon,http://www.hillingdontheatres.uk/,100023034034,E09000017,Ruislip,E05013577,51.5789453,-0.428743514,508972.0125000002,187845.00709999911,51
Compass Theatre,Glebe Avenue,Ickenham,,Hillingdon,http://www.hillingdontheatres.uk/,100023413466,E09000017,Ickenham & South Harefield,E05013573,51.56084851,-0.43986987,508244.01180000044,185816.00210000016,51
Churchill Theatre,High Street, Bromley,,Hillingdon,https://churchilltheatre.co.uk/Online/venue-room-hire-conferencing-meeting-space-bromley,100023034034,E09000017,Ruislip,E05013577,51.578943,-0.42876451,508970.56319999974,187844.7201000005,51
The Beck Theatre,Grange Rd, Hayes,,Hillingdon,https://becktheatre.org.uk/,10003001360,E09000017,Wood End,E05013582,51.52155421,-0.423374127,509481.6480999999,181470.74340000004,51
Winston Churchill Theatre,Manor Farm, Pinn Way, Ruislip,Hillingdon,http://www.hillingdontheatres.uk/index.php/hire/our-spaces/wct/,100023034034,E09000017,Ruislip,E05013577,51.57944316,-0.430318955,508861.66309999954,187898.0264999997,51
Compass Theatre,Glebe Ave, Ickenham,,Hillingdon,http://www.hillingdontheatres.uk/,100023413466,E09000017,Ickenham & South Harefield,E05013573,51.56134887,-0.441442996,508133.78220000025,185869.3191999998,51
