name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
West 5 ,Popes Lane,South Ealing,W5 4NB,Ealing,http://www.west5ealing.co.uk/contact.html,12142998,E09000009,Northfield,E05013530,51.49878875,-0.302982363,517892.46470000036,179125.9452999998,106
Northfields Library,,,,Ealing,,12004049,E09000009,Northfield,E05013530,51.49852209,-0.312582853,517226.7871000003,179080.8962999992,106
Southall Library (Dominion Centre and Library),,,,Ealing,,12020455,E09000009,Southall Green,E05013538,51.50287467,-0.377570641,512705.29000000004,179462.95790000074,106
Acton Town Hall Library,,,,Ealing,,12180771,E09000009,South Acton,E05013536,51.50589642,-0.26632407,520418.13790000044,179975.93689999916,106
West Ealing Library,,,,Ealing,,12002863,E09000009,Walpole,E05013541,51.50898637,-0.322962116,516479.68989999965,180228.02009999938,106
Hanwell Library,,,,Ealing,,12001465,E09000009,Hanwell Broadway,E05013525,51.50942108,-0.334533647,515675.59970000014,180258.03050000034,106
Ealing Central Library,,,,Ealing,,12148296,E09000009,Ealing Broadway,E05013520,51.51182412,-0.300805858,518009.8668999998,180579.02859999985,106
Jubilee Gardens Library,,,,Ealing,,12000640,E09000009,Lady Margaret,E05013526,51.52072747,-0.367926306,513330.3417999996,181463.16229999997,106
Pitshanger Library,,,,Ealing,,12132976,E09000009,Pitshanger,E05013535,51.52539097,-0.31235373,517173.75100000016,182069.1958000008,106
Greenford Library,,,,Ealing,,12001186,E09000009,Greenford Broadway,E05013523,51.52930578,-0.353676795,514297.43180000037,182439.2575000003,106
Northolt Library,,,,Ealing,,12140961,E09000009,Northolt West End,E05013532,51.53913239,-0.383852769,512180.24739999976,183485.3895999994,106
Perivale Library,,,,Ealing,,12003797,E09000009,Perivale,E05013534,51.54009645,-0.32248201,516433.64549999963,183688.3708999995,106
Northolt Leisure Centre Library,,,,Ealing,,12173354,E09000009,Northolt Mandeville,E05013531,51.54839666,-0.366920507,513331.4550999999,184541.7106999997,106
Wood End Library,,,,Ealing,,12001293,E09000009,North Greenford,E05013528,51.55227084,-0.348289165,514613.48979999963,185001.5287999995,106
Machine Shop Special Effects,180 Acton Lane,,,Ealing,http://www.machineshop.co.uk/contact/,202136775,E09000009,North Acton,E05013527,51.5335341,-0.259707946,520804.1634999998,183060.22690000013,106
TDC Cordless Lighting (c/o The Classic Prop Hire Co L,International Trading Estate,Unit 8 Trident Way,London,Ealing,https://www.tdccordlesslighting.com/,12021676,E09000009,Southall Green,E05013538,51.49992,-0.40147296,511053.5843000002,179097.86800000072,106
CNC London,25 Gorst Road,Park Royal,,Ealing,https://www.cncserviceslondon.co.uk/,12117252,E09000009,North Acton,E05013527,51.527028,-0.2626919,520614.3953,182331.81020000018,106
Advanced Fabrications Ltd,Unit 4 Boston Business Park,Trumpers Way,London,Ealing,https://www.advancedfabrications.com/film-tv/,12001326,E09000009,Hanwell Broadway,E05013525,51.49966,-0.33938637,515363.49849999975,179164.90240000002,106
Brett Manley Glass,"18, Stewkley House",2 Wadsworth Rd, Perivale,Ealing,https://www.brettmanley.co.uk/,12197963,E09000009,Perivale,E05013534,51.536201,-0.31765404,516778.4167999998,183262.8604000006,106
Angle Glass,"Studio 20, West London Art Factory",153 Dukes Road,NA,Ealing,https://angleglass.co.uk/r,12096649,E09000009,North Acton,E05013527,51.525619,-0.28302844,519207.4177000001,182141.84119999968,106
Sterling Studios,"Unit D, Trading Estate Road",Western Trading Estate,London,Ealing,https://www.sterling-studios.com/,12010802,E09000009,North Acton,E05013527,51.525977,-0.26822434,520233.40199999977,182205.84180000052,106
Metal Supermarkets,Units 10 & 11 Hanover West Industrial Estate,161 Acton Lane,Park Royal,Ealing,https://www.metalsupermarkets.co.uk/,12142674,E09000009,North Acton,E05013527,51.531967,-0.26406099,520506.392,182878.7907999996,106
Euro Sheet Metal,6 Aintree Road,London,,Ealing,https://www.eurosheetmetal.co.uk/,12078024,E09000009,Perivale,E05013534,51.537207,-0.3163048,516869.4138000002,183376.88340000063,106
Pitzhanger Manor & Gallery,Mattock Lane,London,W5 5EQ,Ealing,https://www.pitzhanger.org.uk/,12141314,E09000009,Walpole,E05013541,51.510907,-0.3071148,517574.45210000034,180466.90430000052,106
Pitzhanger Manor House & Gallery,Walpole Park,Mattock Lane,,Ealing,http://www.pitzhanger.org.uk/#,12141314,E09000009,Walpole,E05013541,51.510907,-0.3071148,517574.45210000034,180466.90430000052,106
Club 181 West,"181 Uxbridge Road, West Ealing, London W13 9AA",,,Ealing,,12130073,E09000009,Walpole,E05013541,51.511212,-0.317392,516860.5270999996,180484.38739999942,106
Red Room (Ealing Jazz Club),42a The Broadway,,,Ealing,www.ealingclub.com/,12133012,E09000009,Ealing Broadway,E05013520,51.5139036,-0.300944676,517994.8629999999,180810.05150000006,106
The George & The Dragon,183-185 High Street,,,Ealing,,12103477,E09000009,South Acton,E05013536,51.5067185,-0.270227218,520145.10730000027,180060.94879999943,106
Addictive Bar,28 Park Royal Road London NW10 7JW,,,Ealing,,12141434,E09000009,North Acton,E05013527,51.526758,-0.267183,520303.57930000033,182294.40110000037,106
West Five Bar,"Popes Ln, S Ealing Rd, London W5 4NT",,,Ealing,,,E09000009,Ealing Common,E05013521,51.499050009,-0.30229996,517939.1556000002,179156.0957999993,106
Red Room (Ealing Jazz Club),42a The Broadway,,,Ealing,www.ealingclub.com/,12133012,E09000009,Ealing Broadway,E05013520,51.5139036,-0.300944676,517994.8629999999,180810.05150000006,106
Club 181 West,"181 Uxbridge Road, West Ealing, London W13 9AA",,,Ealing,,12130073,E09000009,Walpole,E05013541,51.511212,-0.317392,516860.5270999996,180484.38739999942,106
Addictive Bar,28 Park Royal Road London NW10 7JW,,,Ealing,,12141434,E09000009,North Acton,E05013527,51.526758,-0.267183,520303.57930000033,182294.40110000037,106
Red Room (Ealing Jazz Club),42a The Broadway,,,Ealing,www.ealingclub.com/,12133012,E09000009,Ealing Broadway,E05013520,51.5139036,-0.300944676,517994.8629999999,180810.05150000006,106
West Five Bar,"Popes Ln, S Ealing Rd, London W5 4NT",,,Ealing,,,E09000009,Ealing Common,E05013521,51.499050009,-0.30229996,517939.1556000002,179156.0957999993,106
Fx Rentals Ltd,38-40 Telford Way,Ealing,,Ealing,http://www.fxgroup.net,12117562,E09000009,East Acton,E05013522,51.52001731,-0.2530731,521300.2246000003,181568.07740000077,106
Westpoint Studios ,GA 39 to 40 Westpoint Building,Warple Way,,Ealing,https://www.westpointstudio.com/ / https://milocostudios.com/studios/westpoint-studios/location/, 12149843,E09000009,Southfield,E05013540,51.504359,-0.25549952,521173.4118999997,179822.8127999995,106
Nomad Studios,153 Dukes Rd,,,Ealing,https://nomadmusicstudio.com/, 12096649,E09000009,North Acton,E05013527,51.525619,-0.28302844,519207.4177000001,182141.84119999968,106
Allegiance Music Group,"Unit 11, 186 Brent Crescent ",,,Ealing,https://www.allegiancemusicgroup.com/, 12093451,E09000009,Hanger Hill,E05013524,51.535098,-0.29112113,518621.40919999965,183182.8136,106
Krafthouse Recording Studio,7-11 Minerva Road,Park Royal,,Ealing,http://www.krafthouse.co.uk/,See notes ,E09000009,North Acton,E05013527,51.52946,-0.26138,520698.96719999984,182604.4173000008,106
Kore Studios ,Unit 15 Allied Way,Warple Way,,Ealing,https://www.kore-studios.com/,12013164,E09000009,Southfield,E05013540,51.505455,-0.25541445,521176.4095999999,179944.8317000009,106
The Qube,168 Dukes Road,,,Ealing,http://theqube.wpengine.com/book-a-studio/,12096519,E09000009,North Acton,E05013527,51.523942,-0.2821401,519273.41980000027,181956.79810000025,106
Konnect Studios,"Unit 29, Excelsior Studios",17 - 19 Sunbeam Rd,,Ealing,https://www.instagram.com/konnectstudios/?hl=en,12203091,E09000009,North Acton,E05013527,51.525737,-0.26354833,520558.39690000005,182186.8370999992,106
Kabin Studios ,42 Gorst Rd,,,Ealing,https://kabinstudios.co.uk/,12130599,E09000009,North Acton,E05013527,51.526773,-0.26493608,520459.3992999997,182299.76109999977,106
Respect the Studio,"Unit 10, Wendover Court",,,Ealing,https://respectthestudio.com/,12202186,E09000009,North Acton,E05013527,51.525898,-0.27201869,519970.4062999999,182190.83689999953,106
The Soundhouse Ltd,"Unit 10, Victoria Industrial Estate",Victoria Road,Acton,Ealing,https://www.thesoundhousestudios.co.uk/visual-media/,12153488,E09000009,North Acton,E05013527,51.521948,-0.25665814,521046.3937999997,181776.84860000014,106
Wayve Studios,Nash House,Old Oak Lane,,Ealing,https://www.wayvestudios.com/,See notes,E09000009,North Acton,E05013527,51.52882,-0.25031,521468.49679999985,182551.53869999945,106
