name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
Lloyds Banking Group Archives (London),7th floor 155 Bishopsgate, ,EC2M 3UB,City of London,https://www.lloydsbankinggroup.com/our-group/our-heritage/our-archives/,100000000000,E09000001,Bishopsgate,E05009292,51.51876949,-0.080069711,533306.0118000004,181730.00269999914,127
Lloyd's Register Foundation Heritage & Education Cent,71 Fenchurch Street, ,EC3M 4BS,City of London,http://www.lrfoundation.org.uk/public_education/HEC-Blogs/,200000000000,E09000001,Aldgate,E05009289,51.51250665,-0.078733423,533417.0121999998,181036.0022,127
Mercers' Company Archives,Mercers' Hall ,Ironmonger Lane ,EC2V 8HE,City of London,https://www.mercers.co.uk/archive,95511261,E09000001,Cheap,E05009298,51.51416686,-0.091735853,532510.0120000001,181197.00019999966,127
Middle Temple Library,Middle Temple Lane, ,EC4Y 9BT,City of London,https://www.middletemple.org.uk/library-and-archive/library,200000000000,E09000001,Farringdon Without,E05009305,51.51189777,-0.110998545,531180.0110999998,180910.00280000083,127
Mission to Seafarers,St Michael Paternoster ,Royal College Hill ,EC4R 2RL,City of London,https://www.missiontoseafarers.org/,200000000000,E09000001,Dowgate,E05009303,51.51118565,-0.092004606,532500.0120000001,180865.00139999948,127
Museum of London Library,150 London Wall, ,EC2Y 5HN,City of London,https://www.museumoflondon.org.uk/collections,200000000000,E09000001,Aldersgate,E05009288,51.5177984,-0.096066695,532199.0125000002,181592.99860000052,127
National Association of Citizens Advice Bureaux,Citizens Advice 3rd Floor North 200 Aldersgate Str, ,EC1A 4HD,City of London,https://www.ncsyes.co.uk/?gclid=EAIaIQobChMI3NOB97zo3gIVZJJbCh2ijwJVEAAYASAAEgJzafD_BwE&gclsrc=aw.ds,95511288,E09000001,Aldersgate,E05009288,51.51747107,-0.097507308,532100.0126,181553.99829999916,127
National Council for Housing and Planning,41 Botolph Lane, ,EC3 8DL,City of London,https://www.rtpi.org.uk/,200000000000,E09000001,Bridge,E05009294,51.51031626,-0.084460529,533026.0120000001,180782.00229999982,127
Prudential Group Archives,Prudential plc Laurence Pountney Hill, ,EC4R 0HH,City of London,https://www.prudential.co.uk/about-us/our-history/our-archives,95503633,E09000001,Dowgate,E05009303,51.51039098,-0.089040241,532708.0118000004,180782.00159999914,127
Royal Literary Fund,3 Johnson's Court,Off Fleet Street Temple Avenue,EC4A 3EA,City of London,https://www.rlf.org.uk/,100000000000,E09000001,Castle Baynard,E05009297,51.51480141,-0.108702042,531331.0113000004,181237.00320000015,127
