name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing
London Stone Carving,52 Ossory Road,,,Southwark,https://www.londonstonecarving.com,2.00003E+11,E09000028,Old Kent Road,E05011109,51.4830924,-0.069692091,534130.6488,177781.6398
Axion Furniture Makers,Unit 12 Elizabeth Trading Estate,Juno Way,,Lewisham,http://www.axionfurniture.co.uk,10093391211,E09000023,New Cross Gate,E05013728,51.48219844,-0.042894815,535993.8641,177731.6573
Purpose Powder Coatings,18 Manor Grove,,,Southwark,http://www.purposepowdercoatings.com/index.php,2.00003E+11,E09000028,Old Kent Road,E05011109,51.48157375,-0.053450904,535262.7824,177642.6416
Flux Metal,25 Hatcham Road,,,Southwark,http://fluxmetal.co.uk,10013524422,E09000028,Old Kent Road,E05011109,51.48186015,-0.053366686,535267.7828,177674.6446
Weber Industries,Studio 11G,90  Haymerle Road,,Southwark,https://weberindustries.com/,2.00003E+11,E09000028,Old Kent Road,E05011109,51.48198003,-0.068226639,534235.6605,177660.6301
Steeldeck,Unit 58 Marchant Estate,42-72 Verney Road,,Southwark,https://www.steeldeck.co.uk/,10000813686,E09000028,Old Kent Road,E05011109,51.48491421,-0.058019081,534935.7423,178005.6699
Jamm Print and Production Ltd,Commonwealth Buildings,1a Woolwich Church Street,,Greenwich,https://www.jamm.co.uk/index.shtml,10010244186,E09000011,Woolwich Dockyard,E05014094,51.49247685,0.049290201,542362.4509,179049.7702
Helix 3D Ltd,The Old Turbine Factory,138-140  Nathan Way,,Greenwich,https://helix3d.co.uk/,1.00023E+11,E09000011,Plumstead & Glyndon,E05014087,51.49446801,0.101439427,545976.0114,179373.8346
South London Foundry (Wrightson & Platt Ltd),36-37 Brockley Cross Business Centre,96 Endwell Road,,Lewisham,https://www.southlondonfoundry.co.uk,10094267184,E09000023,Telegraph Hill,E05013732,51.46477466,-0.038413787,536356.9208,175802.4878
London Bronze Casting,Parkside Business Estate,Rolt Street,,Lewisham,http://www.londonbronzecasting.com,No UPRN,E09000023,Deptford,E05013719,51.48263867,-0.035875438,536479.9172,177793.67
Arch Bronze Ltd,Arch 23-24  Winthrope Road,,,Wandsworth,http://www.archbronze.com,121005781,E09000032,Thamesfield,E05014022,51.46185738,-0.208431397,524555.5624,175175.4382
Creatives Inc. (UK) Limited,11A Streatham Common South ,,,Lambeth,https://www.creativesinc.com,1.00022E+11,E09000022,Streatham Common & Vale,E05014112,51.41993954,-0.123462715,530577.1489,170661.9306
FBFX Limited,Unit 4 Vector Park,Forest Road,,Hounslow,https://www.fbfx.co.uk,10091689757,E09000018,Hanworth Park,E05013615,51.44030077,-0.400484116,511266.9641,172469.3866
Mistral Models,Long Lane Farm,Long Lane,,Hillingdon,http://mistralmodels.com,No UPRN,E09000017,Ickenham & South Harefield,E05013573,51.55559322,-0.4412505,508160.7657,185229.537
James Mansfield Timber,Unit F Uxbridge Depot,Eskdale Road Ind. Estate,,Hillingdon,http://www.jamesmansfieldtimber.co.uk,No UPRN,E09000017,Uxbridge,E05013580,51.53785474,-0.492561154,504644.3215,183182.2941
Adam Dawe Design Limited,33 St Charles Square,,,Kensington and Chelsea,http://www.adamdawedesign.co.uk,217080087,E09000020,St. Helen's,E05009404,51.51942594,-0.212631056,524107.5188,181570.0444
The Whitewall Company,The Old Cannon Factory,10A Europa Estate Fraser Road,,Bexley,http://thewhitewall.co.uk,1.00024E+11,E09000004,Erith,E05011225,51.48254702,0.172223312,550928.6596,178191.6915
The Mill,11-14 Windmill Street,,,Camden,www.themill.com,5110528,E09000007,Bloomsbury,E05013653,51.51813729,-0.132243965,529688.132,181566.0124
Fox Umbrellas Limited,240A Wickham Road,,,Croydon,https://www.foxumbrellas.com,1.00023E+11,E09000008,Shirley South,E05011483,51.37404183,-0.045744127,536116.7956,165699.4411
Othe Fabrications Ltd.,Studio 5,19 Warburton Road,,Hackney,https://otherfabrications.com/,10008343892,E09000012,London Fields,E05009381,51.539198,-0.057663472,534800.1282,184042.7813
