name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing
Urdang2,259-263 Goswell Rd,,,Islington,https://theurdang.london/about-us/our-facilities/,10090263564,E09000019,St Peter's & Canalside,E05013711,51.529951,-0.10306832,531678.2039,182931.7643
Cockpit Theatre,Gateforth St, Marylebone,,Westminster,http://thecockpit.org.uk/,1.00E+11,E09000033,Church Street,E05013794,51.524496,-0.16950587,527085.2788,182207.7952
Rich Mix,35-47 Bethnal Green Rd, London,,Tower Hamlets,https://richmix.org.uk/rehearsal-spaces/,6192962,E09000030,Weavers,E05009335,51.524124,-0.073859462,533721.1723,182336.7647
Museum of Comedy,The Undercroft,St Georges Church,Bloomsbury Way,Camden,https://www.museumofcomedy.com/venue/venue-hire/,5185755,E09000007,Bloomsbury,E05013653,51.517637,-0.12471012,530212.2403,181523.7454
Troubadour Wembley Park Theatre,3 Fulton Rd,Wembley Park,,Brent,https://www.troubadourtheatres.com/wembley-park/hires,202228835,E09000005,Wembley Park,E05013516,51.561248,-0.28194652,519189.4049,186105.6841
"Goldsmiths, University of London",8 Lewisham Way,New Cross,,Lewisham,https://www.gold.ac.uk/theatre-performance/facilities/,1.00E+11,E09000023,Brockley,E05013716,51.474144,-0.035401153,536538.2101,176849.958
f h space ,9 Havelock Walk,Forest Hill,,Lewisham,http://boldandsaucy.co.uk/who-we-are/ / http://www.fhspace.co.uk/about-us.html,1.00E+11,E09000023,Forest Hill,E05013722,51.4401,-0.054992743,535278.2138,173027.9608
Little Angel Studios,Sebbon Street Community Centre,Sebbon Street,,Islington,https://www.littleangeltheatre.com/hire-us/venue-hire/,5300081545,E09000019,St Mary's & St James',E05013710,51.540877,-0.10030666,531838.1865,184151.7266
Mountview,120 Peckham Hill Street,,,Southwark,https://www.mountview.org.uk/hire-a-space/,10094742520,E09000028,Peckham,E05011110,51.47487,-0.069915779,534139.219,176866.9035
The MCT,Alleyn's School, Townley Road,,Southwark,https://mct.alleyns.org.uk/,2.00E+11,E09000028,Goose Green,E05011103,51.454781,-0.082019144,533357.2133,174610.923
Arts Ed,14 Bath Road,Chiswick,,Hounslow,https://artsed.co.uk/about-us/hire-the-facilities/,2.00E+11,E09000018,Chiswick Homefields,E05013610,51.49596,-0.25243472,521408.4156,178893.893
Trinity Laban Conservatoire of Music and Dance,Laurie Grove,New Cross,,Lewisham,https://www.trinitylaban.ac.uk/about-us/facilities/laurie-grove/,1.00E+11,E09000023,Brockley,E05013716,51.473847,-0.037545077,536390.213,176812.937
Courtyard Theatre,40 Pitfield Street,,,Islington,https://www.thecourtyard.org.uk/rooms/,10091002509,E09000019,Caledonian,E05013700,51.531121,-0.12213759,530352.2223,183027.752
Lion and Unicorn Theatre,42-44 Gaisford St, Kentish Town,,Camden,https://www.thelionandunicorntheatre.com/venue-hire-1,5082943,E09000007,Kentish Town South,E05013664,51.548088,-0.13894865,529138.2196,184884.7175
My Fair Lady Rehearsal Space,Shaw Theatre,100-110 Euston Rd, Kings Cross,Camden,https://www.shaw-theatre.com/about-us/rehearsal-hire,5083194,E09000007,St Pancras & Somers Town,E05013669,51.528645,-0.128136,529943.23,182741.7602
Haverstock School, 24 Haverstock Hill,,,Camden,https://haverstock.schoolbookings.co.uk/dance-music-drama-studios-for-hire/drama-studio,5090679,E09000007,Haverstock,E05013660,51.544842,-0.154354,528079.2374,184496.7019
Camden People's Theatre,58-60 Hampstead Rd, Kings Cross,,Camden,https://www.cptheatre.co.uk/get-involved/hire-us/,5158137,E09000007,Regent's Park,E05013668,51.526399,-0.1384492,529234.2423,182473.756
The Aldgate and Allhallows Learning & Participation S,Wiltons Music Hall,1 Graces Alley, Whitechapel,Tower Hamlets,https://www.wiltons.org.uk/,6006845,E09000030,Whitechapel,E05009336,51.510612,-0.06696438,534239.181,180846.8379
Half Moon Young People's Theatre,43 White Horse Road,,,Tower Hamlets,https://www.halfmoon.org.uk/hire/rehearsal-spaces/,6044554,E09000030,St Dunstan's,E05009329,51.513251,-0.041242153,536016.1468,181187.7662
Lyric Hammersmith,Lyric Square, King St,,Hammersmith and Fulham,https://lyric.co.uk/our-home/hires-and-parties/our-spaces/,34027053,E09000013,Hammersmith Broadway,E05013741,51.493247,-0.22630594,523229.3884,178635.8051
LAMDA,155 Talgarth Road,,,Hammersmith and Fulham,https://www.lamda.ac.uk/life-lamda/hire-space,34153945,E09000013,Hammersmith Broadway,E05013741,51.488848,-0.2279603,523126.3965,178143.8464
Rehearsal Space 'The Nest',Polka Theatre,240 The Broadway,,Hammersmith and Fulham,https://polkatheatre.com/hire-us/,34160370,E09000013,Hammersmith Broadway,E05013741,51.490492,-0.21477389,524037.3776,178348.9005
The Broadway,11-13 Broadway, Barking,,Barking and Dagenham,https://www.thebroadwaybarking.com/sales/content/hire/venue-hire,100058301,E09000002,Abbey,E05014053,51.535668,0.078017095,544220.1336,183908.8044
Tara Theatre,356 Garratt Ln,Earlsfield,,Wandsworth,https://taratheatre.com/venue-hire/studio/,121011012,E09000032,Wandle,E05014026,51.442176,-0.18845511,525997.2962,173020.9773
Chapel Room,Katherine Low Settlement,108 Battersea High Street,,Wandsworth,https://www.klsettlement.org.uk/room-hire/,1.00E+11,E09000032,St Mary's,E05014018,51.472019,-0.17375258,526936.303,176364.896
artsdepot,5 Nether St, Tally Ho Corner, North Finchley,Barnet,https://www.artsdepot.co.uk/private-rooms-studios,200198999,E09000003,West Finchley,E05013648,51.61297,-0.17686,526329.8165,192033.6903
Chickenshed Theatre,290 Chase Side, Southgate,,Enfield,https://www.chickenshed.org.uk/hires,207078080,E09000010,Cockfosters,E05013678,51.644433,-0.14526814,528428.2047,195587.6076
Millfield House and Theatre,Silver St, Edmonton,,Enfield,https://www.millfieldtheatre.co.uk/,207016763,E09000010,Haselbury,E05013682,51.616393,-0.081352332,532932.2877,192583.7069
Chelsea Theatre,7 World's End Place, King's Rd, Chelsea,Kensington and Chelsea,http://www.chelseatheatre.org.uk/,217005389,E09000020,Chelsea Riverside,E05009391,51.481643,-0.17966183,526499.3308,177424.8913
The Tabernacle W11,34-35 Powis Square,,,Kensington and Chelsea,https://www.thetabernaclew11.com/,217070132,E09000020,Colville,E05009392,51.516967,-0.20190578,524858.3248,181314.8321
Royal Court Theatre,Sloane Square, Chelsea,,Kensington and Chelsea,https://royalcourttheatre.com/events/,217078033,E09000020,Royal Hospital,E05009403,51.49261,-0.15642112,528082.3085,178684.8125
Kings Head Theatre,115 Upper St, Islington,,Islington,https://kingsheadtheatre.com/get-involved/rehearsal-space,5300094557,E09000019,St Mary's & St James',E05013710,51.538301,-0.10283649,531670.194,183860.7132
Theatre Peckham,221 Havil St, Camberwell,,Southwark,https://www.theatrepeckham.co.uk/about-us/hire-our-spaces/,10000811503,E09000028,St Giles,E05011115,51.474444,-0.082908056,533238.2206,176795.819
Hampton Hill Theatre,90 High St, Hampton Hill,,Richmond upon Thames,https://www.hamptonhilltheatre.org.uk/hampton-hill-theatre/theatrical-hire,10002251133,E09000027,Fulwell & Hampton Hill,E05013776,51.427347,-0.35494092,514464.5162,171098.967
St Mary's Stoke Newington,The Old Church,Church Street,Stoke Newington,Hackney,https://www.theoldchurch.org.uk/,10008300268,E09000012,Clissold,E05009369,51.561387,-0.084736107,532858.2014,186460.6864
Arcola Theatre,24 Ashwin St, Dalston,,Hackney,https://www.arcolatheatre.com/about/hire/,10008321023,E09000012,Dalston,E05009370,51.546912,-0.074974098,533577.1575,184868.8284
Leicester Square Theatre,6 Leicester Pl,,,Westminster,https://www.leicestersquaretheatre.com/about-us/venue-hire/rehearsal-space/,1.00E+11,E09000033,St James's,E05013806,51.511339,-0.13009927,529856.2528,180813.8348
Arts Theatre,6-7 Great Newport St, London,,Westminster,https://artstheatrewestend.co.uk/about-us#rehearsal-room-hire,1.00E+11,E09000033,St James's,E05013806,51.512117,-0.12757419,530029.2487,180904.8285
Orange Tree Theatre,1 Clarence St, Richmond,,Richmond upon Thames,https://orangetreetheatre.co.uk/opportunities/hiring-the-building,1.00E+11,E09000027,South Richmond,E05013786,51.464423,-0.3013782,518092.4407,175306.9783
Watermans Art Centre,40 High St, Brentford,,Hounslow,https://www.watermans.org.uk/hire/,1.00E+11,E09000018,Brentford East,E05013607,51.485768,-0.29806462,518267.4705,177685.9238
The Arts Centre Hounslow,The Treaty Shopping Centre, High St,,Hounslow,https://theartscentre.co.uk/hire / https://theartscentre.co.uk/paul-robeson-festival-theatre,1.00E+11,E09000018,Hounslow Central,E05013620,51.46842,-0.36335,513777.8934,175653.4472
Churchill Theatre,High Street, Bromley,,Hillingdon,https://churchilltheatre.co.uk/Online/venue-room-hire-conferencing-meeting-space-bromley,1.00E+11,E09000017,Ruislip,E05013577,51.578943,-0.42876451,508970.5632,187844.7201
Trafalgar Studios,14 Whitehall, Westminster,,Westminster,https://trafalgartheatre.com/hire-us/,1.00E+11,E09000033,St James's,E05013806,51.506632,-0.12764052,530040.259,180294.7733
The Anthony Bridges Theatre,Putney Arts Theatre,Ravenna Rd, Putney,Wandsworth,https://putneyartstheatre.org.uk/venue-hire,1.00E+11,E09000032,West Putney,E05014030,51.461286,-0.2202468,523736.3633,175091.8994
The Brockley Jack Theatre,410 Brockley Rd,,,Lewisham,https://brockleyjack.co.uk/venue-hire/,1.00E+11,E09000023,Crofton Park,E05013718,51.453423,-0.038550638,536381.2221,174539.9437
Young Vic,66 The Cut, Waterloo,,Lambeth,https://www.youngvic.org/about-us/venue-hire,1.00E+11,E09000022,Waterloo & South Bank,E05014118,51.503276,-0.10731743,531460.2389,179957.8561
Tower Theatre ,16 Northwold Road,,,Hackney,https://www.towertheatre.org.uk/spaces/,1.00E+11,E09000012,Stoke Newington,E05009385,51.562815,-0.071979626,533738.2054,186642.7472
Greenwich Theatre Studio,Greenwich Theatre,Crooms Hill,,Greenwich,https://greenwichtheatre.org.uk/theatre-hire-info/,10010200382,E09000011,Greenwich Park,E05014081,51.479458,-0.00765134,538449.1972,177492.9557
Performance Studio,Royal College of Music, Prince Consort Road,,Waltham Forest,https://venuehire.rcm.ac.uk/venues/performance-studio/,1.00E+11,E09000031,Valley,E05013901,51.61686,-0.017962308,537319.1807,192752.8582
Canada Water Theatre,21 Surrey Quays Road,NA,,Southwark,http://canadawaterculturespace.org.uk/venuehire/,10090284129,E09000028,Rotherhithe,E05011112,51.497809,-0.049180032,535511.1799,179455.8874
The Vaults,Leake Street,,,Lambeth,https://www.thevaults.london/site-plan,10091121720,E09000022,Waterloo & South Bank,E05014118,51.501966,-0.11532521,530908.2502,179797.844
Bernie Grant Arts Centre,Town Hall Approach Rd, Tottenham Green,,Haringey,https://www.berniegrantcentre.co.uk/hire/rehearsalstudio/,10091817474,E09000014,Tottenham Central,E05013601,51.58755,-0.07396,533528.5509,189389.7239
The Place,17 Duke's Rd, Bloomsbury,,Camden,https://www.theplace.org.uk/studios,10091861254,E09000007,Bloomsbury,E05013653,51.527507,-0.12842773,529926.2332,182614.6961
Kings Place,90 York Way, Kings Cross,,Islington,https://www.kingsplace.co.uk/venue-hire/concert-rehearsal-studio-hire/flexible-spaces/,10091871351,E09000019,Caledonian,E05013700,51.53498,-0.12201,530350.0523,183457.1034
Geoffrey Whitworth Theatre,Beech Walk, Crayford,,Bexley,https://www.thegwt.org.uk/about-us/,1.00E+11,E09000004,Crayford,E05011222,51.455261,0.19030911,552275.1417,175194.9515
Redbridge Drama Centre,Churchfields, South Woodford,,Redbridge,https://redbridgedramacentre.co.uk/RedbridgeDramaCentre.dll/Page?PageID=0&SubPageID=17,1.00E+11,E09000026,Churchfields,E05011238,51.59866,0.02258,540181.8452,190805.8821
National Centre for Circus Arts ,Coronet Street,,,Hackney,https://www.nationalcircus.org.uk/professional-artists/1041-2/,1.00E+11,E09000012,Hoxton East & Shoreditch,E05009377,51.52753,-0.08255,533108.3982,182699.6685
May Scott Studio,Hoxton Hall,130 Hoxton St,,Hackney,hoxtonhall.co.uk/hire/our-spaces/,1.00E+11,E09000012,Hoxton East & Shoreditch,E05009377,51.53177,-0.080010438,533272.1695,183175.7892
Fourth Monkey Education,The Monkey House,97-101 Seven Sisters Road,Finsbury Park,Islington,https://fourthmonkey.co.uk/,5300081823,E09000019,Finsbury Park,E05013703,51.56052,-0.11499726,530763.1963,186309.7076
Associated Studios,204 Latimer Road,,,Kensington and Chelsea,https://associatedstudios.co.uk/studio-hire/,217052222,E09000020,St. Helen's,E05009404,51.516528,-0.2226777,523418.346,181230.811
bbodance,Ensign House,Battersea Reach,Juniper Drive,Wandsworth,https://bbo.dance/about-us/venue-hire/espinosa-studio,10070241972,E09000032,St Mary's,E05014018,51.465029,-0.18343274,526283.3028,175570.8759
Sunshine International Arts C.A.F.E,Studio 5 209A,Coldhabour Lane,Brixton,Lambeth,https://www.sunshineiarts.co.uk/venue-hire/,1.00E+11,E09000022,Herne Hill & Loughborough Junction,E05014104,51.465803,-0.10227452,531918.2195,175799.8941
Mousetrap Theatre Projects,3rd Floor,33 Shaftesbury Avenue,,Westminster,https://www.mousetrap.org.uk/room-hire,1.00E+11,E09000033,West End,E05013808,51.511587,-0.13328845,529634.2577,180835.7639
Westminster Quaker Meeting House,52 St. Martin’s Lane,,,Westminster,https://westminsterquakers.org.uk/room-hire,1.00E+11,E09000033,St James's,E05013806,51.510771,-0.1266638,530096.2512,180756.7684
Rambert,99 Upper Ground,South Bank,,Lambeth,https://www.rambert.org.uk/about-us/our-building/space-hire/?utm_source=ArtsProfessional&utm_medium=adve,1.00E+11,E09000022,Waterloo & South Bank,E05014118,51.506173,-0.11355213,531019.2421,180268.8348
RADA  ,18-22 Chenies Street,,,Camden,https://www.rada.ac.uk/about-us/venue-hire/rooms/,5136140,E09000007,Bloomsbury,E05013653,51.520888,-0.13228835,529677.2414,181871.816
RADA Studios,16 Chenies St,,,Camden,https://www.rada.ac.uk/about-us/venue-hire/rooms/,5087921,E09000007,Bloomsbury,E05013653,51.520667,-0.13258564,529657.2448,181846.7142
Siobhan Davies Studios,85 St. George’s Road,Elephant & Castle,,Southwark,https://www.siobhandavies.com/studio-hire/,10009805291,E09000028,St George's,E05011114,51.496059,-0.10535454,531617.2475,179158.8462
Superarts Academy,28 Trinity Church Square,,,Southwark,https://www.superarts.co.uk/ / https://www.superarts.co.uk/superarts-studio-hire/,2.00E+11,E09000028,Chaucer,E05011098,51.498128,-0.093786067,532414.2338,179409.7645
Ample Space,117 Wallis Road,Hackney Wick,,Hackney,https://www.amplespace.co.uk/,1.00E+11,E09000012,Hackney Wick,E05009374,51.544734,-0.023535607,537150.0949,184721.7286
Vinters Studios,1b Sunnyhill Road,,,Lambeth,http://www.vintersstudios.co.uk/studio2.html,1.00E+11,E09000022,Streatham Wells,E05014116,51.430944,-0.12893824,530165.2067,171875.8939
"Deptford Lounge, Studio and Main Hall",1st Floor,9 Giffin Street,Deptford,Lewisham,http://deptfordlounge.org.uk/hire-us/studio,10023234998,E09000023,Deptford,E05013719,51.477707,-0.024303247,537298.1966,177266.9068
Wac Arts,The Old Town Hall,213 Haverstock Hill,Belsize Park,Camden,https://www.wacarts.co.uk/what-we-do/community-hub/room-hire,5170221,E09000007,Belsize,E05013652,51.551005,-0.1665957,527213.244,185160.7024
