name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing
Danceworks,16 Balderton Street,,,Westminster,http://danceworks.net,1.00023E+11,E09000033,West End,E05013808,51.51318751,-0.152452465,528300.0116,180980.0024
Wilton's Music Hall,1 Graces Alley,,,Tower Hamlets,http://www.wiltons.org.uk,6006845,E09000030,Whitechapel,E05009336,51.51061305,-0.066937948,534241.012,180847.0031
Chicken Shed,290 Chase Side,,,Enfield,http://www.chickenshed.org.uk,207078080,E09000010,Cockfosters,E05013678,51.64443614,-0.145241925,528430.0095,195588.0029
Electric Brixton,Town Hall Parade,,,Lambeth,http://electricbrixton.uk.com,2E+11,E09000022,Brixton Acre Lane,E05014095,51.46019347,-0.116833605,530923.0116,175150.002
Hackney Empire,291 Mare Street,,,Hackney,https://hackneyempire.co.uk/hire/spaces/,1.00023E+11,E09000012,Hackney Central,E05009372,51.54552162,-0.055477861,534933.0131,184750.0075
ACS Dance Centre,66 Albert Rd,,,Havering,http://www.anthonycliffordstudios.co.uk,1.00023E+11,E09000016,St Alban's,E05013981,51.57360449,0.18990651,551853.3222,188353.5517
Landor Theatre,70 Landor Pub,,,Lambeth,http://www.thelandorpub.com,1.00022E+11,E09000022,Clapham East,E05014100,51.46566493,-0.126053013,530267.0108,175742.0021
The Saw Swee Hock Centre - Weston Studio,1 Portugal Street,,,Westminster,https://sawsweehockcentre.com,10033621876,E09000033,St James's,E05013806,51.51463833,-0.117572622,530716.0117,181203.0028
London Metropolitan University Graduate Centre,182-198 Holloway Rd,,,Islington,http://www.londonmet.ac.uk/contact-us/how-to-find-us/tower-building/graduate-centre/,5300047823,E09000019,Arsenal,E05013697,51.55147327,-0.110354203,531111.0116,185311.9951
Kenneth More Theatre,Kenneth More Road,,,Redbridge,www.kmtheatre.co.uk/hire-us/,1.00023E+11,E09000026,Ilford Town,E05011246,51.55867744,0.075240584,543955.0115,186462.0013
Pinner Village Hall,11 Chapel Lane,,,Harrow,https://www.pinnervillagehall.org.uk,2E+11,E09000015,Pinner South,E05013556,51.59325663,-0.384014347,512036.0121,189504.0024
The Space,269 West Ferry Road,,,Tower Hamlets,http://www.space.org.uk,6060149,E09000030,Island Gardens,E05009324,51.49216667,-0.024198973,537262.0114,178874.9999
Lift Islington - Platform Theatre,2 Tiltman Place,,,Islington,http://www.platformislington.org.uk,10012794343,E09000019,Finsbury Park,E05013703,51.56142487,-0.115741604,530709.0119,186409.0012
Etcetera Theatre,265 Camden High Street,,,Camden,http://www.etceteratheatre.com,5007472,E09000007,Camden Town,E05013655,51.54059409,-0.144275957,528790.0122,184042.0029
Royal Academy of Dramatic Art (RADA),18-22 Chenies St,,,Camden,https://www.rada.ac.uk,5136140,E09000007,Bloomsbury,E05013653,51.52088928,-0.13226279,529679.0109,181872.0036
Watermans Arts Centre,40 High Stree,,,Hounslow,https://www.watermans.org.uk,1.00023E+11,E09000018,Brentford East,E05013607,51.48576836,-0.298042371,518269.0142,177685.9997
New Wimbledon Theatre,93 The Broadway,,,Merton,http://newwimbledontheatre.net,48008413,E09000024,Abbey,E05013810,51.41914644,-0.201365109,525162.9821,170437.9929
