name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing
34 Greville Street,34 Greville Street,,,Camden,,5048579,E09000007,Holborn & Covent Garden,E05013662,51.519582,-0.1075063,531400.2218,181770.751
34-35 Hatton Garden,34-35 Hatton Garden,,,Camden,,5088679,E09000007,Holborn & Covent Garden,E05013662,51.520068,-0.10810596,531357.2223,181823.719
35 Greville Street,35 Greville Street,,,Camden,,5088141,E09000007,Holborn & Covent Garden,E05013662,51.519629,-0.10760527,531393.2205,181775.7999
36-38 Hatton Garden,36-38 Hatton Garden,,,Camden,,5088683,E09000007,Holborn & Covent Garden,E05013662,51.520239,-0.10809888,531357.2216,181842.747
36-43 Kirby Street,36-43 Kirby Street,,,Camden,,many UPRNs,E09000007,Holborn & Covent Garden,E05013662,51.52006,-0.10762,531390.9587,181823.7009
39 Greville Street,39 Greville Street,,,Camden,,5088384,E09000007,Holborn & Covent Garden,E05013662,51.519388,-0.10882605,531309.2211,181746.8116
40 Greville Street,40 Greville Street,,,Camden,,5088014,E09000007,Holborn & Covent Garden,E05013662,51.51938,-0.10891285,531303.2223,181745.7664
45 Hatton Garden,45 Hatton Garden,,,Camden,,5088386,E09000007,Holborn & Covent Garden,E05013662,51.520881,-0.10830292,531341.2201,181913.7718
45 Kirby Street,45 Kirby Street,,,Camden,,5008380,E09000007,Holborn & Covent Garden,E05013662,51.519635,-0.10744645,531404.2215,181776.752
5 Hatton Garden,5 Hatton Garden,,,Camden,,5088042,E09000007,Holborn & Covent Garden,E05013662,51.518144,-0.1075371,531402.2221,181610.7895
5 Hatton Place,5 Hatton Place,,,Camden,,5088043,E09000007,Holborn & Covent Garden,E05013662,51.521322,-0.10779453,531375.2203,181963.723
5-13 Hatton Wall,5-13 Hatton Wall,,,Camden,,5109859,E09000007,Holborn & Covent Garden,E05013662,51.521664,-0.10834254,531336.2197,182000.7709
55 Hatton Garden,55 Hatton Garden,,,Camden,,5068548,E09000007,Holborn & Covent Garden,E05013662,51.521469,-0.10855241,531322.2213,181978.7105
56 Hatton Garden,56 Hatton Garden,,,Camden,,5088060,E09000007,Holborn & Covent Garden,E05013662,51.521574,-0.10834627,531336.2198,181990.7561
57a Hatton Garden,57a Hatton Garden,,,Camden,,5088599,E09000007,Holborn & Covent Garden,E05013662,51.521779,-0.10879904,531304.2206,182012.7405
58 Hatton Garden,58 Hatton Garden,,,Camden,,5044932,E09000007,Holborn & Covent Garden,E05013662,51.521433,-0.10905845,531287.2194,181973.8001
59-61 Hatton Garden,59-61 Hatton Garden,,,Camden,,5088666,E09000007,Holborn & Covent Garden,E05013662,51.521324,-0.1090341,531289.222,181961.7229
63-66 Hatton Garden,63-66 Hatton Garden,,,Camden,,many UPRNs,E09000007,Holborn & Covent Garden,E05013662,51.52102,-0.10892,531298.0114,181928.1224
7 Hatton Garden,7 Hatton Garden,,,Camden,,5088667,E09000007,Holborn & Covent Garden,E05013662,51.518261,-0.10753226,531402.2213,181623.8087
70 Hatton Garden,70 Hatton Garden,,,Camden,,5088094,E09000007,Holborn & Covent Garden,E05013662,51.520736,-0.10878461,531308.2204,181896.7842
88-90 Hatton Garden,88-90 Hatton Garden,,,Camden,,5126235,E09000007,Holborn & Covent Garden,E05013662,51.519419,-0.10855087,531328.2229,181750.7522
99-108 Hatton Garden,99-108 Hatton Garden,,,Camden,,many UPRNs,E09000007,Holborn & Covent Garden,E05013662,51.51891,-0.10814,531358.1912,181694.8878
A Weathered Penny Limited,37 Warren Street,,,Camden,http://www.aweatheredpenny.co.uk,5139770,E09000007,Bloomsbury,E05013653,51.52320036,-0.140715802,529086.0609,182114.0665
Albion Buildings,"Back Hill, London EC1R 5HT",,,Camden,,5087876,E09000007,Holborn & Covent Garden,E05013662,51.522198,-0.10970423,531240.2214,182057.7113
Alex Monroe Limited,"37 Snowsfields, London, England, SE1 3SU",,,Southwark,https://www.alexmonroe.com/,2.00E+11,E09000028,London Bridge & West Bermondsey,E05011104,51.502292,-0.084952718,533015.2186,179888.8015
Amulette Ltd,"Suite D, 8 The Causeway",Teddington,,Richmond upon Thames,http://www.amulette.co.uk/,10070710083,E09000027,Teddington,E05013788,51.42530264,-0.334314129,515903.6296,170904.0365
Andrew Chappell Limited,"47 Lexington Street, London, England, W1F 9AW",,,Westminster,http://chappelljewellery.com/,1.00E+11,E09000033,West End,E05013808,51.51305,-0.13650017,529407.2588,180992.7723
Art Hub Studios CIC - Deptford,"5-9 Creekside, London SE8 4SA",,,Lewisham,https://www.arthub.org.uk/,10093391623,E09000023,Deptford,E05013719,51.47689,-0.02132,537507.8085,177181.654
Ayyappaa Jewellery Workshop Ltd,128 Loampit Vale,,,Lewisham,,1.00E+11,E09000023,Lewisham Central,E05013727,51.46516984,-0.017000084,537843.1094,175886.5038
B.E.S.T. Designs Limited,2nd 34-36 Maddox Street,,,Westminster,https://www.bestdesignsltd.com/,10033537743,E09000033,West End,E05013808,51.51235772,-0.140941173,529101.0738,180907.9537
Clerkenwell  Workshops,"27-31 Clerkenwell Close, London EC1R 0AT",,,Islington,https://www.workspace.co.uk/workspaces/clerkenwell-workshops,5300020910,E09000019,Clerkenwell,E05013702,51.5241,-0.10659823,531450.2144,182274.7851
Cockpit Bloomsbury,Cockpit Yard,,,Camden,https://cockpitstudios.org,5151188,E09000007,Holborn & Covent Garden,E05013662,51.521886,-0.1165642,530765.2269,182010.7483
Cockpit Deptford,18 - 22 Creekside,,,Lewisham,https://cockpitstudios.org,1.00E+11,E09000023,Deptford,E05013719,51.478626,-0.020677597,537547.1945,177375.9015
